Units,Maneuvers,Probability,Fill,Avg time,Min Time,Max Time,Solution type,Avg solution,Avg iterations,Avg nodes,Avg cuts Clique,Avg cuts Cover,Avg cuts Disjunctive,Avg cuts Flow cover,Avg cuts Gomory,Avg cuts GUB,Avg cuts zero-half,Avg cuts lift and projects,Total avg cuts
40.0,5.0,0.5999999999999999,0.19999999999999998,0.11158990859985352,0.10200071334838867,0.12596702575683594,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.5999999999999999,0.29999999999999993,0.16219618320465087,0.15000247955322266,0.1790010929107666,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.5999999999999999,0.39999999999999997,0.1968966007232666,0.18999791145324707,0.20800304412841797,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.5999999999999999,0.5,0.23909595012664794,0.22096037864685059,0.2729954719543457,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.5999999999999999,0.5999999999999999,0.270589017868042,0.25803041458129883,0.28800010681152344,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.5999999999999999,0.7000000000000001,0.3226020812988281,0.30700135231018066,0.34702229499816895,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.5999999999999999,0.7999999999999999,0.4100043296813965,0.3900027275085449,0.4419991970062256,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.5999999999999999,0.9000000000000001,0.547292971611023,0.5229637622833252,0.5969972610473633,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.7999999999999999,0.09999999999999999,0.06519989967346192,0.059999704360961914,0.07199692726135254,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.7999999999999999,0.19999999999999998,0.11928935050964355,0.10599851608276367,0.13599848747253418,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.7999999999999999,0.29999999999999993,0.15319488048553467,0.1459653377532959,0.15800142288208008,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.7999999999999999,0.39999999999999997,0.19929664134979247,0.18300223350524902,0.21196937561035156,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.7999999999999999,0.5,0.22998600006103515,0.21396446228027344,0.2499992847442627,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.7999999999999999,0.5999999999999999,0.2691030502319336,0.2590022087097168,0.27899694442749023,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.7999999999999999,0.7000000000000001,0.32609593868255615,0.31400036811828613,0.3479602336883545,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.7999999999999999,0.7999999999999999,0.4049986362457275,0.3820006847381592,0.4380021095275879,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,0.7999999999999999,0.9000000000000001,0.5554871797561646,0.5030002593994141,0.6109671592712402,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,1.0,0.09999999999999999,0.06339726448059083,0.061000823974609375,0.0669698715209961,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,1.0,0.19999999999999998,0.11049830913543701,0.10100102424621582,0.12500381469726562,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,1.0,0.29999999999999993,0.15660545825958253,0.1530008316040039,0.16799688339233398,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,1.0,0.39999999999999997,0.2022002935409546,0.1770021915435791,0.2319931983947754,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,1.0,0.5,0.22939763069152833,0.21400117874145508,0.2540004253387451,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,1.0,0.5999999999999999,0.27038862705230715,0.2549619674682617,0.2830028533935547,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,1.0,0.7000000000000001,0.3366931200027466,0.3099992275238037,0.3549983501434326,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,1.0,0.7999999999999999,0.425396203994751,0.40400123596191406,0.4419972896575928,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5.0,1.0,0.9000000000000001,0.5584891319274903,0.5119674205780029,0.603992223739624,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.5999999999999999,0.09999999999999999,25.35280478000641,11.516872882843018,65.0081832408905,integer infeasible,0.0,1029382.0,8220.2,36.0,0.1,0.0,0.0,0.9,0.0,33.1,12.7,82.8
40.0,7.0,0.5999999999999999,0.19999999999999998,0.24700384140014647,0.23014116287231445,0.27389073371887207,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.5999999999999999,0.29999999999999993,0.34869112968444826,0.3300008773803711,0.37300658226013184,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.5999999999999999,0.39999999999999997,0.43300206661224366,0.40903306007385254,0.46500539779663086,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.5999999999999999,0.5,0.5324990272521972,0.5169997215270996,0.5730314254760742,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.5999999999999999,0.5999999999999999,0.6135915517807007,0.5639641284942627,0.6549937725067139,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.5999999999999999,0.7000000000000001,0.6918949127197266,0.6699979305267334,0.7179598808288574,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.5999999999999999,0.7999999999999999,0.8119004011154175,0.7640011310577393,0.8410012722015381,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.5999999999999999,0.9000000000000001,1.0405003786087037,0.9530007839202881,1.1070022583007812,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.7999999999999999,0.09999999999999999,34.69517982006073,14.905998706817627,68.13120436668396,integer infeasible,0.0,1383538.0,11791.9,37.5,0.1,0.0,0.0,0.5,0.0,35.9,11.3,85.3
40.0,7.0,0.7999999999999999,0.19999999999999998,0.2373894453048706,0.21996736526489258,0.27699923515319824,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.7999999999999999,0.29999999999999993,0.34198846817016604,0.32495784759521484,0.37596631050109863,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.7999999999999999,0.39999999999999997,0.44779417514801023,0.41499948501586914,0.5389986038208008,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.7999999999999999,0.5,0.5453027963638306,0.5270013809204102,0.5759997367858887,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.7999999999999999,0.5999999999999999,0.6541050910949707,0.5819993019104004,0.8139932155609131,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.7999999999999999,0.7000000000000001,0.6936071395874024,0.6789939403533936,0.7050309181213379,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.7999999999999999,0.7999999999999999,0.8415976524353027,0.8050038814544678,0.8909997940063477,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,0.7999999999999999,0.9000000000000001,1.0333011865615844,0.9800007343292236,1.1250007152557373,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,1.0,0.09999999999999999,28.439429306983946,12.126998662948608,69.07238602638245,integer infeasible,0.0,1140003.5,9583.0,38.4,0.0,0.0,0.0,0.6,0.0,36.5,12.6,88.1
40.0,7.0,1.0,0.19999999999999998,0.23399026393890382,0.21996641159057617,0.25499939918518066,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,1.0,0.29999999999999993,0.3349963665008545,0.3269641399383545,0.3540005683898926,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,1.0,0.39999999999999997,0.4423876523971558,0.4089996814727783,0.4920005798339844,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,1.0,0.5,0.5413026332855224,0.5180003643035889,0.5660021305084229,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,1.0,0.5999999999999999,0.6132928371429444,0.573998212814331,0.6509993076324463,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,1.0,0.7000000000000001,0.709894061088562,0.6679885387420654,0.7649641036987305,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,1.0,0.7999999999999999,0.8220876932144165,0.7619726657867432,0.8779997825622559,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,7.0,1.0,0.9000000000000001,1.011386466026306,0.9459640979766846,1.2059657573699951,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.5999999999999999,0.09999999999999999,618.0650450706482,477.0820002555847,840.3550016880035,integer optimal solution,6.8,24678119.1,367205.6,57.1,0.5,0.0,0.0,2.4,0.0,40.1,25.2,125.3
40.0,9.0,0.5999999999999999,0.19999999999999998,12.491795969009399,9.469977378845215,21.459003686904907,integer infeasible,0.0,21270.5,33.1,86.3,0.0,0.0,0.0,0.0,0.0,13.7,0.5,100.5
40.0,9.0,0.5999999999999999,0.29999999999999993,0.5306805610656739,0.5049846172332764,0.5830023288726807,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.5999999999999999,0.39999999999999997,0.6957902669906616,0.6639940738677979,0.7800331115722656,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.5999999999999999,0.5,0.850582766532898,0.807969331741333,0.9569966793060303,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.5999999999999999,0.5999999999999999,1.056386399269104,0.9679980278015137,1.2480006217956543,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.5999999999999999,0.7000000000000001,2.4992997884750365,1.2799983024597168,4.150998830795288,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.5999999999999999,0.7999999999999999,1.8971999168395997,1.746001958847046,2.2569985389709473,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.5999999999999999,0.9000000000000001,2.097398829460144,1.9259982109069824,2.541999340057373,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.7999999999999999,0.09999999999999999,2840.147573208809,359.3940005302429,21563.47494316101,integer optimal solution,6.2,28138503.6,417302.5,57.8,0.4,0.0,0.0,2.6,0.0,38.4,35.7,134.9
40.0,9.0,0.7999999999999999,0.19999999999999998,13.018479228019714,8.358999729156494,21.993999004364014,integer infeasible,0.0,21249.6,39.5,79.4,0.0,0.0,0.0,0.0,0.0,38.4,1.2,119.0
40.0,9.0,0.7999999999999999,0.29999999999999993,0.5495834589004517,0.517000675201416,0.5909683704376221,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.7999999999999999,0.39999999999999997,0.7214922666549682,0.6630263328552246,0.8020026683807373,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.7999999999999999,0.5,0.8617831707000733,0.8169679641723633,0.9039645195007324,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.7999999999999999,0.5999999999999999,1.015273928642273,0.9589691162109375,1.0849990844726562,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.7999999999999999,0.7000000000000001,1.2378798484802247,1.141965627670288,1.4269757270812988,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.7999999999999999,0.7999999999999999,1.3696858882904053,1.2879712581634521,1.4579663276672363,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,0.7999999999999999,0.9000000000000001,1.5590767860412598,1.4750030040740967,1.5989646911621094,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,1.0,0.09999999999999999,979.7118320465088,401.2984926700592,3338.3029975891113,integer optimal solution,6.8,37018196.1,572564.6,55.8,0.7,0.0,0.0,2.2,0.0,40.4,26.3,125.4
40.0,9.0,1.0,0.19999999999999998,13.630372571945191,10.420965194702148,19.888965129852295,integer infeasible,0.0,18879.0,27.3,84.9,0.0,0.0,0.0,0.0,0.0,18.7,0.3,103.9
40.0,9.0,1.0,0.29999999999999993,0.546890115737915,0.5310161113739014,0.6120009422302246,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,1.0,0.39999999999999997,0.7377084016799926,0.6850333213806152,0.7750053405761719,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,1.0,0.5,0.868897819519043,0.8309810161590576,0.9099950790405273,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,1.0,0.5999999999999999,1.0077710390090941,0.9759640693664551,1.0620009899139404,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,1.0,0.7000000000000001,1.2006836175918578,1.133965253829956,1.2789642810821533,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,1.0,0.7999999999999999,1.3333944797515869,1.2829647064208984,1.3909912109375,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,9.0,1.0,0.9000000000000001,1.5775733947753907,1.5119702816009521,1.6519651412963867,integer infeasible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
